"n" "x1" "x2" "x3" "x4"
"123" 50 1 0.938291242156346 0.938291242156346 1
"124" 50 1 -0.0555279141449332 -0.0555279141449332 1
"125" 50 1 0.0701930310816926 0.0701930310816926 1
"126" 50 1 0.750038325432515 0.750038325432515 1
"127" 50 1 0.137308435068959 0.137308435068959 1
"128" 50 1 0.692332461662706 0.692332461662706 1
"129" 50 1 0.686981972034784 0.686981972034784 1
"130" 50 1 0.558570344237683 0.558570344237683 1
"131" 50 1 -0.782507387018985 -0.782507387018985 1
"132" 50 1 0.606347882222031 0.606347882222031 1
"133" 50 1 -0.447000636497685 -0.447000636497685 1
"134" 50 1 -0.899022666952741 -0.899022666952741 1
"135" 50 1 0.9338597152458 0.9338597152458 1
"136" 50 1 -0.708730567573833 -0.708730567573833 1
"137" 50 1 -0.77134653104354 -0.77134653104354 1
"138" 50 1 -0.0996625830346306 -0.0996625830346306 1
"139" 50 1 -0.884502425848112 -0.884502425848112 1
"140" 50 1 0.456184631173537 0.456184631173537 1
"141" 50 1 -0.698189410617281 -0.698189410617281 1
"142" 50 1 -0.23579486074121 -0.23579486074121 1
"143" 50 1 0.786321331923292 0.786321331923292 1
"144" 50 1 -0.184511310029785 -0.184511310029785 1
"145" 50 1 -0.860158510426665 -0.860158510426665 1
"146" 50 1 0.277846302161082 0.277846302161082 1
"147" 50 1 0.631311410788318 0.631311410788318 1
"148" 50 1 0.561815504078577 0.561815504078577 1
"149" 50 1 -0.58143437541656 -0.58143437541656 1
"150" 50 1 0.456759054975268 0.456759054975268 1
"151" 50 1 0.0474552712141006 0.0474552712141006 1
"152" 50 1 0.744714851568359 0.744714851568359 1
"153" 50 1 -0.475448151879796 -0.475448151879796 1
"154" 50 1 0.121866412429868 0.121866412429868 1
"155" 50 1 -0.664955778087145 -0.664955778087145 1
"156" 50 1 0.0808409519410712 0.0808409519410712 1
"157" 50 1 -0.381464944379036 -0.381464944379036 1
"158" 50 1 -0.714728149756458 -0.714728149756458 1
"159" 50 1 0.663436666153899 0.663436666153899 1
"160" 50 1 0.0638682968997899 0.0638682968997899 1
"161" 50 1 -0.0532925161432759 -0.0532925161432759 1
"162" 50 1 0.0989637665725632 0.0989637665725632 1
"163" 50 1 0.882412153989257 0.882412153989257 1
"164" 50 1 0.902905264715682 0.902905264715682 1
"165" 50 1 0.143266537665973 0.143266537665973 1
"166" 50 1 -0.313357248312577 -0.313357248312577 1
"167" 50 1 0.796445230172236 0.796445230172236 1
"168" 50 1 -0.934388883697629 -0.934388883697629 1
"169" 50 1 -0.843035716424631 -0.843035716424631 1
"170" 50 1 0.516807544878494 0.516807544878494 1
"171" 50 1 0.316308415895546 0.316308415895546 1
"172" 50 1 0.632231494122483 0.632231494122483 1
"173" 50 1 -0.929690640491967 -0.929690640491967 1
"174" 50 1 0.848071737371496 0.848071737371496 1
"175" 50 1 0.178062916113399 0.178062916113399 1
"176" 50 1 0.89080610538853 0.89080610538853 1
"177" 50 1 0.031879151638888 0.031879151638888 1
"178" 50 1 0.30044165455073 0.30044165455073 1
"179" 50 1 0.745761373342432 0.745761373342432 1
"180" 50 1 -0.000624274538103239 -0.000624274538103239 1
"181" 50 1 -0.407204212838956 -0.407204212838956 1
"182" 50 1 0.472525557754456 0.472525557754456 1
"183" 50 1 -0.478553465051915 -0.478553465051915 1
"184" 50 1 -0.800488296378675 -0.800488296378675 1
"185" 50 1 -0.700919854704727 -0.700919854704727 1
"186" 50 1 -0.757465151687506 -0.757465151687506 1
"187" 50 1 0.566767973954237 0.566767973954237 1
"188" 50 1 0.650076125152695 0.650076125152695 1
"189" 50 1 0.832829753499361 0.832829753499361 1
"190" 50 1 0.954905086349614 0.954905086349614 1
"191" 50 1 0.985193589372094 0.985193589372094 1
"192" 50 1 0.538771814667564 0.538771814667564 1
"193" 50 1 0.575045546657222 0.575045546657222 1
"194" 50 1 0.572179236523637 0.572179236523637 1
"195" 50 1 0.121445551409368 0.121445551409368 1
"196" 50 1 -0.465099823253557 -0.465099823253557 1
"197" 50 1 0.135869740473009 0.135869740473009 1
"198" 50 1 0.800818641295808 0.800818641295808 1
"199" 50 1 0.5567695220003 0.5567695220003 1
"200" 50 1 0.609384624382002 0.609384624382002 1
"201" 50 1 0.328149852939278 0.328149852939278 1
"202" 50 1 -0.503424057375951 -0.503424057375951 1
"203" 50 1 -0.852259524800587 -0.852259524800587 1
"204" 50 1 0.879441933236481 0.879441933236481 1
"205" 50 1 0.905265327384395 0.905265327384395 1
"206" 50 1 0.947153087223031 0.947153087223031 1
"207" 50 1 0.114907598973774 0.114907598973774 1
"208" 50 1 0.90037149352419 0.90037149352419 1
"209" 50 1 0.393348566674536 0.393348566674536 1
"210" 50 1 0.331169295218983 0.331169295218983 1
"211" 50 1 -0.806117434382294 -0.806117434382294 1
"212" 50 1 -0.962772176315251 -0.962772176315251 1
"213" 50 1 0.889244187446515 0.889244187446515 1
"214" 50 1 -0.814345739459427 -0.814345739459427 1
"215" 50 1 0.843692070763366 0.843692070763366 1
"216" 50 1 -0.236570230084059 -0.236570230084059 1
"217" 50 1 -0.18280758263675 -0.18280758263675 1
"218" 50 1 0.872641611810583 0.872641611810583 1
"219" 50 1 0.826766153429051 0.826766153429051 1
"220" 50 1 0.851166696827191 0.851166696827191 1
"221" 50 1 0.0148027028928259 0.0148027028928259 1
"222" 50 1 0.715617238533932 0.715617238533932 1
"223" 50 1 -0.211117471938157 -0.211117471938157 1
"224" 50 1 0.931628277260478 0.931628277260478 1
"225" 50 1 -0.565408880510368 -0.565408880510368 1
"226" 50 1 -0.11599201120257 -0.11599201120257 1
"227" 50 1 -0.519814298688422 -0.519814298688422 1
"228" 50 1 0.855644570269107 0.855644570269107 1
"229" 50 1 -0.0234326814735343 -0.0234326814735343 1
"230" 50 1 0.10879073318725 0.10879073318725 1
"231" 50 1 0.00357394658611062 0.00357394658611062 1
"232" 50 1 -0.681621935890917 -0.681621935890917 1
"233" 50 1 0.440442642263937 0.440442642263937 1
"234" 50 1 -0.864338554182433 -0.864338554182433 1
"235" 50 1 0.546454552843183 0.546454552843183 1
"236" 50 1 0.10281708427128 0.10281708427128 1
"237" 50 1 0.890283260887364 0.890283260887364 1
"238" 50 1 0.741594661753213 0.741594661753213 1
"239" 50 1 0.927601203346029 0.927601203346029 1
"240" 50 1 0.168282257584018 0.168282257584018 1
"241" 50 1 0.967292836810116 0.967292836810116 1
"242" 50 1 -0.578691490495785 -0.578691490495785 1
"243" 50 1 0.851801667929337 0.851801667929337 0.999999999999999
"244" 50 1 -0.896989247664633 -0.896989247664633 1
"245" 50 1 0.241833976544878 0.241833976544878 1
"246" 50 1 0.194556517006835 0.194556517006835 1
"247" 50 1 0.155721776489011 0.155721776489011 1
"248" 50 1 0.733111230011221 0.733111230011221 1
"249" 50 1 0.392595116448775 0.392595116448775 1
"250" 50 1 0.633607837287041 0.633607837287041 1
"251" 50 1 -0.621996211049637 -0.621996211049637 1
"252" 50 1 0.770406417407978 0.770406417407978 1
"253" 50 1 0.90484959206739 0.90484959206739 1
"254" 50 1 0.819785365868922 0.819785365868922 1
"255" 50 1 0.177279395681031 0.177279395681031 1
"256" 50 1 -0.484481408565852 -0.484481408565852 1
"257" 50 1 -0.173178749768062 -0.173178749768062 1
"258" 50 1 0.894228711356815 0.894228711356815 1
"259" 50 1 0.90936450966667 0.90936450966667 1
"260" 50 1 0.0763038044115571 0.0763038044115571 1
"261" 50 1 0.568015121850942 0.568015121850942 1
"262" 50 1 -0.732414414183086 -0.732414414183086 1
"263" 50 1 0.441692224105376 0.441692224105376 1
"264" 50 1 -0.88805282234956 -0.88805282234956 1
"265" 50 1 0.471648856605384 0.471648856605384 1
"266" 50 1 -0.207015008713562 -0.207015008713562 1
"267" 50 1 -0.0620890811821095 -0.0620890811821095 1
"268" 50 1 -0.720618510349067 -0.720618510349067 1
"269" 50 1 0.354682503859262 0.354682503859262 1
"270" 50 1 0.393299104109094 0.393299104109094 1
"271" 50 1 0.815882766159655 0.815882766159655 1
"272" 50 1 0.863679687493599 0.863679687493599 1
"273" 50 1 -0.87993058582741 -0.87993058582741 1
"274" 50 1 -0.77384953368167 -0.77384953368167 1
"275" 50 1 -0.110940177762082 -0.110940177762082 1
"276" 50 1 -0.288324025455225 -0.288324025455225 1
"277" 50 1 0.949513064978584 0.949513064978584 1
"278" 50 1 -0.822926145849217 -0.822926145849217 1
"279" 50 1 0.311538943905039 0.311538943905039 1
"280" 50 1 -0.32581290643261 -0.32581290643261 1
"281" 50 1 -0.636385538567541 -0.636385538567541 1
"282" 50 1 -0.468961199759916 -0.468961199759916 1
"283" 50 1 -0.291523496722703 -0.291523496722703 1
"284" 50 1 0.61912642454819 0.61912642454819 1
"285" 50 1 0.908035505722957 0.908035505722957 1
"286" 50 1 -0.990548694973032 -0.990548694973032 1
"287" 50 1 0.847298006291932 0.847298006291932 1
"288" 50 1 0.305166380104055 0.305166380104055 1
"289" 50 1 -0.802714845531279 -0.802714845531279 1
"290" 50 1 0.912867781934601 0.912867781934601 1
"291" 50 1 -0.380432622184752 -0.380432622184752 1
"292" 50 1 -0.119115205917375 -0.119115205917375 1
"293" 50 1 0.366577536644044 0.366577536644044 1
"294" 50 1 -0.11100745044336 -0.11100745044336 1
"295" 50 1 -0.95766854029848 -0.95766854029848 1
"296" 50 1 0.159636003526135 0.159636003526135 1
"297" 50 1 -0.243449948530218 -0.243449948530218 1
"298" 50 1 -0.579069658411335 -0.579069658411335 1
"299" 50 1 0.626237185915638 0.626237185915638 1
"300" 50 1 0.55539947631663 0.55539947631663 1
"301" 50 1 0.577816784097633 0.577816784097633 1
"302" 50 1 -0.219098825439393 -0.219098825439393 1
"303" 50 1 0.878390213764815 0.878390213764815 1
"304" 50 1 0.848076183204615 0.848076183204615 1
"305" 50 1 -0.890203582128408 -0.890203582128408 1
"306" 50 1 -0.863957852946465 -0.863957852946465 1
"307" 50 1 -0.916612304843262 -0.916612304843262 1
"308" 50 1 -0.150890197839418 -0.150890197839418 1
"309" 50 1 0.757829098131086 0.757829098131086 1
"310" 50 1 0.777986599868053 0.777986599868053 1
"311" 50 1 0.437656460904244 0.437656460904244 1
"312" 50 1 0.642890823904569 0.642890823904569 1
"313" 50 1 -0.0750606652826715 -0.0750606652826715 1
"314" 50 1 0.332621212841019 0.332621212841019 1
"315" 50 1 0.88672161841356 0.88672161841356 1
"316" 50 1 0.879716026730141 0.879716026730141 1
"317" 50 1 0.607891523868979 0.607891523868979 1
"318" 50 1 0.953037226801822 0.953037226801822 1
"319" 50 1 -0.926694889991498 -0.926694889991498 1
"320" 50 1 0.494048696664884 0.494048696664884 1
"321" 50 1 0.406305556725613 0.406305556725613 1
"322" 50 1 0.297592451894044 0.297592451894044 1
"323" 50 1 0.213214373465672 0.213214373465672 1
"324" 50 1 0.845197233652246 0.845197233652246 1
"325" 50 1 0.639205950666618 0.639205950666618 1
"326" 50 1 -0.181441314908874 -0.181441314908874 1
"327" 50 1 -0.719278208940907 -0.719278208940907 1
"328" 50 1 0.850031607228499 0.850031607228499 1
"329" 50 1 -0.316913285874797 -0.316913285874797 1
"330" 50 1 -0.811589300714801 -0.811589300714801 1
"331" 50 1 -0.437221436870644 -0.437221436870644 1
"332" 50 1 0.927456449245762 0.927456449245762 1
"333" 50 1 -0.0979886388442198 -0.0979886388442198 1
"334" 50 1 -0.448777402296874 -0.448777402296874 1
"335" 50 1 0.0529820970469374 0.0529820970469374 1
"336" 50 1 -0.761323455145936 -0.761323455145936 1
"337" 50 1 0.139951168281588 0.139951168281588 1
"338" 50 1 0.610670181058426 0.610670181058426 1
"339" 50 1 -0.181419041415259 -0.181419041415259 1
"340" 50 1 -0.180360880280782 -0.180360880280782 1
"341" 50 1 -0.838681197785759 -0.838681197785759 1
"342" 50 1 0.793367453751523 0.793367453751523 1
"343" 50 1 -0.116662665923423 -0.116662665923423 1
"344" 50 1 0.818923675133332 0.818923675133332 1
"345" 50 1 0.0733312219233044 0.0733312219233044 1
"346" 50 1 0.823947172787512 0.823947172787512 1
"347" 50 1 -0.926730225439109 -0.926730225439109 1
"348" 50 1 0.829857607761838 0.829857607761838 1
"349" 50 1 0.115073093819098 0.115073093819098 1
"350" 50 1 0.869239937634871 0.869239937634871 1
"351" 50 1 -0.580142478531 -0.580142478531 1
"352" 50 1 0.655862759940649 0.655862759940649 1
"353" 50 1 -0.883739087652726 -0.883739087652726 1
"354" 50 1 -0.713886758583653 -0.713886758583653 1
"355" 50 1 -0.932225729174052 -0.932225729174052 1
"356" 50 1 -0.0780264668670768 -0.0780264668670768 1
"357" 50 1 -0.0806814130420207 -0.0806814130420207 1
"358" 50 1 0.695877084660424 0.695877084660424 1
"359" 50 1 0.0650775759476847 0.0650775759476847 1
"360" 50 1 -0.672809397596284 -0.672809397596284 1
"361" 50 1 0.816794481604528 0.816794481604528 1
"362" 50 1 0.048192569668462 0.048192569668462 1
"363" 50 1 0.7414639539233 0.7414639539233 1
"364" 50 1 -0.233743560116245 -0.233743560116245 1
"365" 50 1 -0.559064223016854 -0.559064223016854 1
"366" 50 1 -0.87510201121717 -0.87510201121717 1
"367" 50 1 0.601594776912766 0.601594776912766 1
"368" 50 1 -0.196995022513545 -0.196995022513545 1
"369" 50 1 0.936523539810933 0.936523539810933 1
"370" 50 1 0.866523712503858 0.866523712503858 1
"371" 50 1 0.960748460870029 0.960748460870029 1
"372" 50 1 0.934422953176196 0.934422953176196 1
"373" 50 1 -0.938512615621106 -0.938512615621106 1
"374" 50 1 0.8376916847836 0.8376916847836 1
"375" 50 1 0.463159439288869 0.463159439288869 1
"376" 50 1 0.437196917028273 0.437196917028273 1
"377" 50 1 -0.649594477761689 -0.649594477761689 1
"378" 50 1 -0.981423863892486 -0.981423863892486 1
"379" 50 1 0.960012541601104 0.960012541601104 1
"380" 50 1 0.861095486117318 0.861095486117318 1
"381" 50 1 -0.565761474212251 -0.565761474212251 1
"382" 50 1 0.852878136452658 0.852878136452658 1
"383" 50 1 -0.914698873625688 -0.914698873625688 1
"384" 50 1 -0.514969461443533 -0.514969461443533 1
"385" 50 1 0.0591710389210563 0.0591710389210563 1
"386" 50 1 -0.173325070763646 -0.173325070763646 1
"387" 50 1 0.542369016722683 0.542369016722683 1
"388" 50 1 -0.38992663425508 -0.38992663425508 1
"389" 50 1 0.155429688220376 0.155429688220376 1
"390" 50 1 -0.551178996498778 -0.551178996498778 1
"391" 50 1 0.278061603534264 0.278061603534264 1
"392" 50 1 0.934938142498373 0.934938142498373 1
"393" 50 1 -0.939640849727837 -0.939640849727837 1
"394" 50 1 0.934168532105543 0.934168532105543 1
"395" 50 1 0.185706830464621 0.185706830464621 1
"396" 50 1 -0.829250040582467 -0.829250040582467 1
"397" 50 1 -0.856082784066293 -0.856082784066293 1
"398" 50 1 0.684575810884506 0.684575810884506 1
"399" 50 1 0.922596406210275 0.922596406210275 1
"400" 50 1 -0.898316107369174 -0.898316107369174 1
"401" 50 1 0.717401022237438 0.717401022237438 1
"402" 50 1 -0.542595013170949 -0.542595013170949 1
"403" 50 1 -0.916229347448296 -0.916229347448296 1
"404" 50 1 -0.224595668977281 -0.224595668977281 1
"405" 50 1 0.0477952845561584 0.0477952845561584 1
"406" 50 1 -0.983008774490745 -0.983008774490745 1
"407" 50 1 -0.0286547636982436 -0.0286547636982436 1
"408" 50 1 0.0455276950298128 0.0455276950298128 1
"409" 50 1 0.831979898862796 0.831979898862796 1
"410" 50 1 0.966149429210661 0.966149429210661 1
"411" 50 1 -0.51931026225885 -0.51931026225885 1
"412" 50 1 0.425556474124404 0.425556474124404 1
"413" 50 1 -0.45832078288395 -0.45832078288395 1
"414" 50 1 0.320004305047044 0.320004305047044 1
"415" 50 1 -0.507249802533158 -0.507249802533158 1
"416" 50 1 0.919539167444276 0.919539167444276 1
"417" 50 1 0.126964559915886 0.126964559915886 1
"418" 50 1 -0.122334616249213 -0.122334616249213 1
"419" 50 1 -0.841108946868877 -0.841108946868877 1
"420" 50 1 0.652774091521169 0.652774091521169 1
"421" 50 1 0.651218741870291 0.651218741870291 1
"422" 50 1 -0.0839006171421652 -0.0839006171421652 1
"423" 50 1 -0.662567440968664 -0.662567440968664 1
"424" 50 1 -0.779929126942096 -0.779929126942096 1
"425" 50 1 0.0050873916025104 0.0050873916025104 1
"426" 50 1 0.893716303374718 0.893716303374718 1
"427" 50 1 0.415268525840004 0.415268525840004 1
"428" 50 1 0.833766559239628 0.833766559239628 1
"429" 50 1 0.627866916437798 0.627866916437798 1
"430" 50 1 -0.179576570882337 -0.179576570882337 1
"431" 50 1 -0.485758331017174 -0.485758331017174 1
"432" 50 1 0.675143270214635 0.675143270214635 1
"433" 50 1 0.788436671444382 0.788436671444382 1
"434" 50 1 -0.848816559252114 -0.848816559252114 1
"435" 50 1 0.0274170186589289 0.0274170186589289 1
"436" 50 1 0.962765008864449 0.962765008864449 1
"437" 50 1 -0.503216634951666 -0.503216634951666 1
"438" 50 1 -0.22129193774876 -0.22129193774876 1
"439" 50 1 -0.685084127533734 -0.685084127533734 1
"440" 50 1 0.0573381192788968 0.0573381192788968 1
"441" 50 1 0.931682330086026 0.931682330086026 1
"442" 50 1 -0.523200008298248 -0.523200008298248 1
"443" 50 1 0.176203419162256 0.176203419162256 1
"444" 50 1 -0.00610871607894057 -0.00610871607894057 1
"445" 50 1 0.738877569136467 0.738877569136467 1
"446" 50 1 -0.678401400542765 -0.678401400542765 1
"447" 50 1 0.161687260377582 0.161687260377582 1
"448" 50 1 0.917505398357231 0.917505398357231 1
"449" 50 1 0.283692765266492 0.283692765266492 1
"450" 50 1 0.749343332518942 0.749343332518942 1
"451" 50 1 0.0778584112229094 0.0778584112229094 1
"452" 50 1 -0.23144009858655 -0.23144009858655 1
"453" 50 1 0.935242580755923 0.935242580755923 1
"454" 50 1 0.723854615127303 0.723854615127303 1
"455" 50 1 0.00771957681819224 0.00771957681819224 1
"456" 50 1 0.728920237206117 0.728920237206117 1
"457" 50 1 -0.581986227676567 -0.581986227676567 1
"458" 50 1 -0.195769303741655 -0.195769303741655 1
"459" 50 1 0.507693136637954 0.507693136637954 1
"460" 50 1 0.931979372391599 0.931979372391599 1
"461" 50 1 0.905737192089818 0.905737192089818 1
"462" 50 1 0.639923981801471 0.639923981801471 1
"463" 50 1 -0.394820453930275 -0.394820453930275 1
"464" 50 1 0.195955868726729 0.195955868726729 1
"465" 50 1 -0.194473752352068 -0.194473752352068 1
"466" 50 1 0.597498277333475 0.597498277333475 1
"467" 50 1 0.534368082076093 0.534368082076093 1
"468" 50 1 -0.091374768107619 -0.091374768107619 1
"469" 50 1 0.974779357343182 0.974779357343182 1
"470" 50 1 -0.112149369339872 -0.112149369339872 1
"471" 50 1 -0.614656745346883 -0.614656745346883 1
"472" 50 1 0.18296549344007 0.18296549344007 1
"473" 50 1 -0.926838341480218 -0.926838341480218 1
"474" 50 1 0.218144744244261 0.218144744244261 1
"475" 50 1 0.315839008554091 0.315839008554091 1
"476" 50 1 -0.0370374676553951 -0.0370374676553951 1
"477" 50 1 0.880678412556523 0.880678412556523 1
"478" 50 1 -0.719760370966842 -0.719760370966842 1
"479" 50 1 0.721757974950592 0.721757974950592 1
"480" 50 1 -0.462610503858683 -0.462610503858683 1
"481" 50 1 -0.181190180295924 -0.181190180295924 1
"482" 50 1 0.59842054739943 0.59842054739943 1
"483" 50 1 0.733044765232461 0.733044765232461 1
"484" 50 1 -0.740935814298937 -0.740935814298937 1
"485" 50 1 0.806465776232757 0.806465776232757 1
"486" 50 1 0.112538400504407 0.112538400504407 1
"487" 50 1 -0.224267930601881 -0.224267930601881 1
"488" 50 1 -0.690209367738897 -0.690209367738897 1
"489" 50 1 0.262361432410187 0.262361432410187 1
"490" 50 1 0.928345138329324 0.928345138329324 1
"491" 50 1 0.0442874943638279 0.0442874943638279 1
"492" 50 1 0.423054817752786 0.423054817752786 1
"493" 50 1 0.113603119354091 0.113603119354091 1
"494" 50 1 -0.570482765637948 -0.570482765637948 1
"495" 50 1 -0.33304330232367 -0.33304330232367 1
"496" 50 1 -0.861969192477461 -0.861969192477461 1
"497" 50 1 0.81529555287193 0.81529555287193 1
"498" 50 1 -0.128363141834811 -0.128363141834811 1
"499" 50 1 0.633875187572709 0.633875187572709 1
"500" 50 1 -0.60761798065271 -0.60761798065271 1
"501" 50 1 0.958157415755456 0.958157415755456 1
"502" 50 1 -0.230995058054867 -0.230995058054867 1
"503" 50 1 0.106403745875034 0.106403745875034 1
"504" 50 1 0.858694666861865 0.858694666861865 1
"505" 50 1 -0.903975137394423 -0.903975137394423 1
"506" 50 1 -0.199425539153108 -0.199425539153108 1
"507" 50 1 -0.248966167299486 -0.248966167299486 1
"508" 50 1 0.514182603083895 0.514182603083895 1
"509" 50 1 0.402289940834698 0.402289940834698 1
"510" 50 1 -0.430720637150462 -0.430720637150462 1
"511" 50 1 -0.241575296758956 -0.241575296758956 1
"512" 50 1 0.715393685297312 0.715393685297312 1
"513" 50 1 -0.472393438642288 -0.472393438642288 1
"514" 50 1 0.812960219409793 0.812960219409793 1
"515" 50 1 -0.207709104957895 -0.207709104957895 1
