"n" "x1" "x2" "x3" "x4" "x5" "x6" "x7" "x8" "x9" "x10" "x11" "x12" "x13" "x14" "x15" "x16" "x17" "x18" "x19" "x20" "x21" "x22" "x23" "x24" "x25"
"12" 50 1 -0.505475246662541 0.50909576055554 -0.690575033498449 0.0618381592052032 -0.505475246662541 1 -0.945851476878265 0.0433713150934068 -0.111565018062837 0.50909576055554 -0.945851476878265 1 -0.0181901170975483 0.134502663634447 -0.690575033498449 0.0433713150934068 -0.0181901170975483 1 0.0889803661373524 0.0618381592052032 -0.111565018062837 0.134502663634447 0.0889803661373524 1
"13" 50 1 0.762338349289768 0.546881762504751 0.77760294079062 0.263902641899077 0.762338349289768 1 0.925145352599627 0.889665932108801 0.794542227135605 0.546881762504751 0.925145352599627 1 0.828376690619122 0.940200663043331 0.77760294079062 0.889665932108801 0.828376690619122 1 0.647699259060666 0.263902641899077 0.794542227135605 0.940200663043331 0.647699259060666 1
"14" 50 1 -0.535372417489475 0.318038944193153 0.387756474527952 0.83852568621264 -0.535372417489475 1 -0.939906033529206 0.484773472123035 -0.395919059466928 0.318038944193153 -0.939906033529206 1 -0.611776191431081 0.143974119285177 0.387756474527952 0.484773472123035 -0.611776191431081 1 0.383191577644124 0.83852568621264 -0.395919059466928 0.143974119285177 0.383191577644124 1
"15" 50 1 -0.312794724668769 -0.603871566513665 0.777893143810183 0.227828458699873 -0.312794724668769 1 -0.231416256469131 -0.439275347057097 -0.765380937780477 -0.603871566513665 -0.231416256469131 1 -0.619806271032015 0.169993017439828 0.777893143810183 -0.439275347057097 -0.619806271032015 1 0.391061957391464 0.227828458699873 -0.765380937780477 0.169993017439828 0.391061957391464 1
"16" 50 1 -0.509724426073227 -0.0985048209233194 -0.206505108722697 -0.974721841016816 -0.509724426073227 1 0.087318534624754 0.0425574538718858 0.529473831041806 -0.0985048209233194 0.087318534624754 1 -0.0971522527984997 0.0593089476772391 -0.206505108722697 0.0425574538718858 -0.0971522527984997 1 0.142111278223507 -0.974721841016816 0.529473831041806 0.0593089476772391 0.142111278223507 1
"17" 50 1 -0.931367952739415 -0.842313147571581 0.18031263172241 -0.890362179323486 -0.931367952739415 1 0.867617064724874 -0.172561655390977 0.949613258829924 -0.842313147571581 0.867617064724874 1 -0.153964653750838 0.823615063012068 0.18031263172241 -0.172561655390977 -0.153964653750838 1 -0.0976855744856616 -0.890362179323486 0.949613258829924 0.823615063012068 -0.0976855744856616 1
"18" 50 1 0.791439245645253 -0.975059066110408 0.968575924009765 -0.319273274005766 0.791439245645253 1 -0.87455388047106 0.85652599527198 0.014464485860411 -0.975059066110408 -0.87455388047106 1 -0.994301165379627 0.278445291243918 0.968575924009765 0.85652599527198 -0.994301165379627 1 -0.316085633903426 -0.319273274005766 0.014464485860411 0.278445291243918 -0.316085633903426 1
"19" 50 1 -0.231223350508508 -0.0236370569519802 -0.441419017335064 -0.243968733699317 -0.231223350508508 1 -0.482155785815018 0.900193658299308 0.924458684764551 -0.0236370569519802 -0.482155785815018 1 -0.468666856720153 -0.498702014413356 -0.441419017335064 0.900193658299308 -0.468666856720153 1 0.950518049601088 -0.243968733699317 0.924458684764551 -0.498702014413356 0.950518049601088 1
"20" 50 1 0.430516575483681 0.0518946010984267 0.404167365864456 -0.883156354155797 0.430516575483681 1 0.621911457584183 0.972683139369148 -0.412391746827304 0.0518946010984267 0.621911457584183 1 0.652323716875695 -0.155402675211708 0.404167365864456 0.972683139369148 0.652323716875695 1 -0.402356584925101 -0.883156354155797 -0.412391746827304 -0.155402675211708 -0.402356584925101 1
"21" 50 1 0.847703117153411 -0.574574245762852 0.384365744393021 -0.837624157673304 0.847703117153411 1 -0.591062842916746 0.266762291062666 -0.911192898482118 -0.574574245762852 -0.591062842916746 1 0.420565838048641 0.712192630175774 0.384365744393021 0.266762291062666 0.420565838048641 1 -0.0834435940529592 -0.837624157673304 -0.911192898482118 0.712192630175774 -0.0834435940529592 1
"22" 50 1 0.0134448097663229 -0.0836761752795367 0.0732401629918308 0.0340574938656129 0.0134448097663229 1 0.293448615167193 0.457960531810629 -0.290667700427432 -0.0836761752795367 0.293448615167193 1 0.204484376494414 -0.10476547964952 0.0732401629918308 0.457960531810629 0.204484376494414 1 -0.237345654908193 0.0340574938656129 -0.290667700427432 -0.10476547964952 -0.237345654908193 1
"23" 50 1 0.922255439680926 0.0768090736268302 0.166602167925266 -0.728110413140415 0.922255439680926 1 0.102729926381003 0.505124094930309 -0.658398891864671 0.0768090736268302 0.102729926381003 1 0.109280708475657 0.146248534619999 0.166602167925266 0.505124094930309 0.109280708475657 1 -0.117336144705869 -0.728110413140415 -0.658398891864671 0.146248534619999 -0.117336144705869 1
"24" 50 1 0.242237935589132 0.180990583165828 -0.661217647591891 -0.145582837149174 0.242237935589132 1 -0.026635116467193 -0.224360602129579 -0.275467004965445 0.180990583165828 -0.026635116467193 1 -0.177537304276708 -0.045722915574178 -0.661217647591891 -0.224360602129579 -0.177537304276708 1 0.0645146155327139 -0.145582837149174 -0.275467004965445 -0.045722915574178 0.0645146155327139 1
"25" 50 1 0.00548046678929827 -0.983744862016927 -0.0865571870440221 0.0528023419568557 0.00548046678929827 1 -0.00736786744074592 0.330844710817122 -0.520450572277775 -0.983744862016927 -0.00736786744074592 1 0.0766722597397444 -0.048519688934104 -0.0865571870440221 0.330844710817122 0.0766722597397444 1 -0.466084234800235 0.0528023419568557 -0.520450572277775 -0.048519688934104 -0.466084234800235 1
"26" 50 1 -0.958622765642716 -0.71904667953214 -0.91937787525907 -0.945990772152308 -0.958622765642716 1 0.79114280732671 0.955695880829822 0.977429205178245 -0.71904667953214 0.79114280732671 1 0.789593835598696 0.715969217355597 -0.91937787525907 0.955695880829822 0.789593835598696 1 0.896106551567335 -0.945990772152308 0.977429205178245 0.715969217355597 0.896106551567335 0.999999999999999
"27" 50 1 0.956575666525387 -0.880558077778093 -0.208631360884142 -0.917018818130801 0.956575666525387 1 -0.952491275656314 0.0328344682340413 -0.959970757602598 -0.880558077778093 -0.952491275656314 1 -0.0797279546820104 0.985313831273656 -0.208631360884142 0.0328344682340413 -0.0797279546820104 1 0.00524438667682545 -0.917018818130801 -0.959970757602598 0.985313831273656 0.00524438667682545 1
"28" 50 1 0.527246237525881 0.593127263250202 0.0356139782977163 -0.449254776232799 0.527246237525881 1 0.551036373416699 -0.391966872206133 -0.369358223384894 0.593127263250202 0.551036373416699 1 0.273970587212667 -0.70587713355772 0.0356139782977163 -0.391966872206133 0.273970587212667 1 -0.184051850461358 -0.449254776232799 -0.369358223384894 -0.70587713355772 -0.184051850461358 1
"29" 50 1 -0.277958842795105 -0.974312296923103 -0.801622109731731 -0.263282565156339 -0.277958842795105 1 0.230228530010362 0.755645284441921 0.775685904645822 -0.974312296923103 0.230228530010362 1 0.79267894047666 0.210170220203673 -0.801622109731731 0.755645284441921 0.79267894047666 1 0.618695603416213 -0.263282565156339 0.775685904645822 0.210170220203673 0.618695603416213 1
"30" 50 1 0.127642983043925 -0.814956650277654 -0.89600348253591 0.567637040804269 0.127642983043925 1 -0.186356191527804 -0.208765871833879 0.0654788571524051 -0.814956650277654 -0.186356191527804 1 0.649014442423332 -0.253575366626049 -0.89600348253591 -0.208765871833879 0.649014442423332 1 -0.463524836155659 0.567637040804269 0.0654788571524051 -0.253575366626049 -0.463524836155659 1
"31" 50 1 -0.505243053654587 0.791103884647266 0.353445758166697 0.285133771878337 -0.505243053654587 1 -0.796466921030624 0.0727798051824775 -0.204746462662519 0.791103884647266 -0.796466921030624 1 0.251435028854667 0.13832407734852 0.353445758166697 0.0727798051824775 0.251435028854667 1 -0.693743480922358 0.285133771878337 -0.204746462662519 0.13832407734852 -0.693743480922358 1
"32" 50 1 0.161757316329132 -0.0274766897696062 0.121188931335999 -0.0102946423563872 0.161757316329132 1 0.126498636440683 0.486660625202255 0.287403524731085 -0.0274766897696062 0.126498636440683 1 0.00141610803697385 0.533147962155071 0.121188931335999 0.486660625202255 0.00141610803697385 1 0.0224368921788615 -0.0102946423563872 0.287403524731085 0.533147962155071 0.0224368921788615 1
"33" 50 1 -0.71313590007002 0.833316838320894 -0.501681575745517 0.981950845903837 -0.71313590007002 1 -0.374209408725098 0.642556571299347 -0.717627371487056 0.833316838320894 -0.374209408725098 1 0.0157218862555337 0.79770666507549 -0.501681575745517 0.642556571299347 0.0157218862555337 1 -0.536142820390678 0.981950845903837 -0.717627371487056 0.79770666507549 -0.536142820390678 1
"34" 50 1 0.287479513289619 -0.00367933336148175 0.658079934961485 0.314895563674351 0.287479513289619 1 -0.783944166531703 0.264668130031773 0.986286905211062 -0.00367933336148175 -0.783944166531703 1 0.177215350168055 -0.773000188193822 0.658079934961485 0.264668130031773 0.177215350168055 1 0.248655902231314 0.314895563674351 0.986286905211062 -0.773000188193822 0.248655902231314 1
"35" 50 1 -0.963106904455198 -0.975085658779982 -0.912049317081506 0.934585740634772 -0.963106904455198 1 0.966844599541771 0.950699699574907 -0.972584142635843 -0.975085658779982 0.966844599541771 1 0.871235349978432 -0.95072585322612 -0.912049317081506 0.950699699574907 0.871235349978432 1 -0.916550634518739 0.934585740634772 -0.972584142635843 -0.95072585322612 -0.916550634518739 1
"36" 50 1 -0.718817922848598 0.970664706769479 -0.467562823347215 -0.925283939223664 -0.718817922848598 1 -0.77107957188508 0.772280590410985 0.453998394135552 0.970664706769479 -0.77107957188508 1 -0.513647071942864 -0.903874780381378 -0.467562823347215 0.772280590410985 -0.513647071942864 1 0.228133951939922 -0.925283939223664 0.453998394135552 -0.903874780381378 0.228133951939922 1
"37" 50 1 0.730235614562212 -0.931235362833582 -0.876935454061263 0.805809858961966 0.730235614562212 1 -0.721462908808866 -0.696886094298984 0.498633812964131 -0.931235362833582 -0.721462908808866 1 0.978999159012717 -0.766112363681547 -0.876935454061263 -0.696886094298984 0.978999159012717 1 -0.667975202246597 0.805809858961966 0.498633812964131 -0.766112363681547 -0.667975202246597 1
"38" 50 1 -0.718753337325597 -0.129868656357021 -0.917084834490905 0.63621439643061 -0.718753337325597 1 0.658578697358037 0.61039602799342 -0.0127580472181881 -0.129868656357021 0.658578697358037 1 -0.00999087514447666 0.651952793063995 -0.917084834490905 0.61039602799342 -0.00999087514447666 1 -0.618610867351403 0.63621439643061 -0.0127580472181881 0.651952793063995 -0.618610867351403 1
"39" 50 1 0.801294985325451 0.00483037027163818 -0.640096732894491 -0.437232781955367 0.801294985325451 1 0.547107272929056 -0.803948787119216 -0.803204934306466 0.00483037027163818 0.547107272929056 1 -0.434768342442032 -0.750263085172205 -0.640096732894491 -0.803948787119216 -0.434768342442032 1 0.618250947316573 -0.437232781955367 -0.803204934306466 -0.750263085172205 0.618250947316573 1
"40" 50 1 -0.653085866904334 -0.269666316109308 0.658422564132197 0.575864589064724 -0.653085866904334 1 0.810583594962186 -0.908669074187457 -0.823156398517194 -0.269666316109308 0.810583594962186 1 -0.797464585136721 -0.822232232731865 0.658422564132197 -0.908669074187457 -0.797464585136721 1 0.92761596363978 0.575864589064724 -0.823156398517194 -0.822232232731865 0.92761596363978 1
"41" 50 1 0.358116608002971 0.727136677591219 0.815113737581214 0.669825873199585 0.358116608002971 1 0.73052607055402 0.663867082716262 0.0401168250550294 0.727136677591219 0.73052607055402 1 0.918553156554455 0.563287105895192 0.815113737581214 0.663867082716262 0.918553156554455 1 0.633882207270091 0.669825873199585 0.0401168250550294 0.563287105895192 0.633882207270091 1
"42" 50 1 0.0635315254271763 -0.00180813774089565 0.56785630512173 0.0716676156023256 0.0635315254271763 1 0.800350616480026 0.841619940658257 0.897259249543428 -0.00180813774089565 0.800350616480026 1 0.631653678296043 0.760759983320414 0.56785630512173 0.841619940658257 0.631653678296043 1 0.77807776060769 0.0716676156023256 0.897259249543428 0.760759983320414 0.77807776060769 1
"43" 50 1 -0.304891529164216 -0.252330363680035 0.182940582745422 0.095254756661277 -0.304891529164216 1 0.82787756430674 -0.735489272242694 -0.0430914582672823 -0.252330363680035 0.82787756430674 1 -0.891098252764118 0.0655717349779922 0.182940582745422 -0.735489272242694 -0.891098252764118 1 -0.161866937518558 0.095254756661277 -0.0430914582672823 0.0655717349779922 -0.161866937518558 1
"44" 50 1 -0.419689404442118 -0.617190440987799 0.928803742983144 -0.816057837014767 -0.419689404442118 1 -0.180786081443295 -0.264133034493577 0.379183706251726 -0.617190440987799 -0.180786081443295 1 -0.641123417741976 0.782907843438369 0.928803742983144 -0.264133034493577 -0.641123417741976 1 -0.803805946554659 -0.816057837014767 0.379183706251726 0.782907843438369 -0.803805946554659 1
"45" 50 1 -0.417138228878329 -0.881531146035063 -0.900775321710875 -0.144377827611755 -0.417138228878329 1 0.591315659921533 0.414132544379897 0.237826497792706 -0.881531146035063 0.591315659921533 1 0.852554646187971 0.244324143592208 -0.900775321710875 0.414132544379897 0.852554646187971 1 0.0149571983941793 -0.144377827611755 0.237826497792706 0.244324143592208 0.0149571983941793 1
"46" 50 1 -0.405959574049149 0.643780547041241 -0.398548063816907 0.93889739278775 -0.405959574049149 1 -0.346012161381604 -0.0310856249419843 -0.482010895602534 0.643780547041241 -0.346012161381604 1 -0.310133208468744 0.716266189222556 -0.398548063816907 -0.0310856249419843 -0.310133208468744 1 -0.442392071877021 0.93889739278775 -0.482010895602534 0.716266189222556 -0.442392071877021 1
"47" 50 1 0.166269112428483 0.551056181421929 -0.236772710505791 -0.422615420272455 0.166269112428483 1 0.149811827099583 -0.193697473464563 0.108109479934887 0.551056181421929 0.149811827099583 1 -0.115026678321409 -0.0138019182975087 -0.236772710505791 -0.193697473464563 -0.115026678321409 1 0.163537352950836 -0.422615420272455 0.108109479934887 -0.0138019182975087 0.163537352950836 1
"48" 50 1 0.724696269376515 -0.109711762546099 0.205147249574021 0.877767356328413 0.724696269376515 1 -0.0679485982459695 -0.470318769808473 0.367293181550889 -0.109711762546099 -0.0679485982459695 1 -0.141746124322798 -0.197888752603189 0.205147249574021 -0.470318769808473 -0.141746124322798 1 0.593689442262087 0.877767356328413 0.367293181550889 -0.197888752603189 0.593689442262087 1
"49" 50 1 0.689891205675121 -0.94996924873973 -0.975174116437341 0.704890280725385 0.689891205675121 1 -0.760563846642025 -0.73489035147809 0.305437990391151 -0.94996924873973 -0.760563846642025 1 0.975418757307604 -0.703760969317409 -0.975174116437341 -0.73489035147809 0.975418757307604 1 -0.698385818663497 0.704890280725385 0.305437990391151 -0.703760969317409 -0.698385818663497 1
"50" 50 1 -0.284905361410708 0.0517877808501465 0.38518158342583 0.30677863937557 -0.284905361410708 1 0.919275056033776 -0.95954485819641 -0.9470188779211 0.0517877808501465 0.919275056033776 1 -0.846835880354802 -0.88894922957548 0.38518158342583 -0.95954485819641 -0.846835880354802 1 0.940754569209764 0.30677863937557 -0.9470188779211 -0.88894922957548 0.940754569209764 1
"51" 50 1 -0.777223544997596 -0.0104483994553861 0.178219534851097 -0.571095878276286 -0.777223544997596 1 0.036069584587394 -0.141703574295944 0.680117242052735 -0.0104483994553861 0.036069584587394 1 -0.13726851434418 0.275222266969074 0.178219534851097 -0.141703574295944 -0.13726851434418 1 -0.217833926366495 -0.571095878276286 0.680117242052735 0.275222266969074 -0.217833926366495 1
"52" 50 1 0.342828333634738 0.042177960881022 0.160644177148498 0.218839655850192 0.342828333634738 1 -0.709313303901308 0.0396109792709632 0.628079789112584 0.042177960881022 -0.709313303901308 1 -0.0312767488608616 -0.509633606743972 0.160644177148498 0.0396109792709632 -0.0312767488608616 1 0.160672551561726 0.218839655850192 0.628079789112584 -0.509633606743972 0.160672551561726 1
"53" 50 1 -0.0707266047641051 -0.000510831485116427 -0.185778075180558 -0.756245098108615 -0.0707266047641051 1 0.511572885823424 0.57769625876768 0.0764446568892317 -0.000510831485116427 0.511572885823424 1 0.144360703187992 0.0632308554193222 -0.185778075180558 0.57769625876768 0.144360703187992 1 0.146866106090281 -0.756245098108615 0.0764446568892317 0.0632308554193222 0.146866106090281 1
"54" 50 1 0.531198776859458 0.881327720712448 -0.493535023393522 0.95023107997652 0.531198776859458 1 0.515811338844341 -0.348528672400647 0.555718477632306 0.881327720712448 0.515811338844341 1 -0.681978403043248 0.822731144942158 -0.493535023393522 -0.348528672400647 -0.681978403043248 1 -0.426936441647666 0.95023107997652 0.555718477632306 0.822731144942158 -0.426936441647666 1
"55" 50 1 0.863700477211412 -0.774168883203678 0.625211880687389 0.732092751330046 0.863700477211412 1 -0.676257659305227 0.680244779197085 0.876878377983982 -0.774168883203678 -0.676257659305227 1 -0.509561031467065 -0.503979859707652 0.625211880687389 0.680244779197085 -0.509561031467065 1 0.681583305342164 0.732092751330046 0.876878377983982 -0.503979859707652 0.681583305342164 1
"56" 50 1 0.142313970167163 -0.108849119019369 0.198113655141367 -0.103601257681123 0.142313970167163 1 0.954506896138493 0.969061899287206 0.111215033465468 -0.108849119019369 0.954506896138493 1 0.933160466317594 0.238777789344273 0.198113655141367 0.969061899287206 0.933160466317594 1 0.30306162786563 -0.103601257681123 0.111215033465468 0.238777789344273 0.30306162786563 1
"57" 50 1 0.116132613067056 0.957060201352805 0.945154711818915 0.038918130574288 0.116132613067056 1 0.0782319253354511 0.0635008562922389 0.235790726481539 0.957060201352805 0.0782319253354511 1 0.972866887387508 0.081950271852734 0.945154711818915 0.0635008562922389 0.972866887387508 1 0.0242037087365116 0.038918130574288 0.235790726481539 0.081950271852734 0.0242037087365116 1
"58" 50 1 -0.515604223110813 0.12624213655581 0.00438401697795605 -0.812934542271629 -0.515604223110813 1 0.00452752391444973 -0.009304896209782 0.077693353694016 0.12624213655581 0.00452752391444973 1 -0.355629526167649 -0.125059199709422 0.00438401697795605 -0.009304896209782 -0.355629526167649 1 0.0743311699421972 -0.812934542271629 0.077693353694016 -0.125059199709422 0.0743311699421972 1
"59" 50 1 0.855183699548347 0.838926571696561 -0.228905146804669 0.958842061568323 0.855183699548347 1 0.735379599512092 -0.331629093789308 0.926226715301753 0.838926571696561 0.735379599512092 1 0.186346112802303 0.846596936360331 -0.228905146804669 -0.331629093789308 0.186346112802303 1 -0.323526962563507 0.958842061568323 0.926226715301753 0.846596936360331 -0.323526962563507 1
"60" 50 1 -0.130974512633182 -0.902526698412039 -0.14737368727055 0.156889595679054 -0.130974512633182 1 -0.00768677433161265 0.331600476711982 -0.163614720457874 -0.902526698412039 -0.00768677433161265 1 0.0345462206114006 0.11988966045509 -0.14737368727055 0.331600476711982 0.0345462206114006 1 -0.189036543247646 0.156889595679054 -0.163614720457874 0.11988966045509 -0.189036543247646 1
"61" 50 1 0.033524011112471 -0.033481446894219 -0.0156026224825209 0.046010042131943 0.033524011112471 1 0.183852397799489 0.0624550699244743 -0.0712744040125892 -0.033481446894219 0.183852397799489 1 0.0937410491487915 0.144590578736781 -0.0156026224825209 0.0624550699244743 0.0937410491487915 1 0.816825011862982 0.046010042131943 -0.0712744040125892 0.144590578736781 0.816825011862982 1
"62" 50 1 0.983241148171227 -0.979364250128982 0.21889151532922 0.570770233975687 0.983241148171227 1 -0.989539154726305 0.125752732619821 0.593306584440691 -0.979364250128982 -0.989539154726305 1 -0.201527981162686 -0.578258096056022 0.21889151532922 0.125752732619821 -0.201527981162686 1 -0.144908714352492 0.570770233975687 0.593306584440691 -0.578258096056022 -0.144908714352492 1
"63" 50 1 -0.507460745433836 0.981275447528788 -0.888936011582603 0.966335970755249 -0.507460745433836 1 -0.531228008889232 0.0893592058448799 -0.601006891859756 0.981275447528788 -0.531228008889232 1 -0.882853612912879 0.9640403492465 -0.888936011582603 0.0893592058448799 -0.882853612912879 1 -0.818326410954395 0.966335970755249 -0.601006891859756 0.9640403492465 -0.818326410954395 1
"64" 50 1 -0.0308445346548196 -0.762093091814607 -0.716714369989401 -0.181597556388394 -0.0308445346548196 1 0.204246592939762 -0.360855046448182 0.943928993236606 -0.762093091814607 0.204246592939762 1 0.803645966599457 0.364633857659108 -0.716714369989401 -0.360855046448182 0.803645966599457 1 -0.165387602812236 -0.181597556388394 0.943928993236606 0.364633857659108 -0.165387602812236 1
"65" 50 1 0.475512999241396 0.944345662314108 0.950360606986828 0.941513280946804 0.475512999241396 1 0.691724101591708 0.604166134178258 0.652333804814611 0.944345662314108 0.691724101591708 1 0.977263450704394 0.989035784584393 0.950360606986828 0.604166134178258 0.977263450704394 1 0.966804026942657 0.941513280946804 0.652333804814611 0.989035784584393 0.966804026942657 1
"66" 50 1 -0.0963066984074769 0.0931518520453807 0.915152388890877 0.335674060960393 -0.0963066984074769 1 -0.0668491417294509 -0.159703408130856 0.117135399676188 0.0931518520453807 -0.0668491417294509 1 0.258272398264118 0.319725620302683 0.915152388890877 -0.159703408130856 0.258272398264118 1 0.428577726023483 0.335674060960393 0.117135399676188 0.319725620302683 0.428577726023483 1
"67" 50 1 -0.0762339307025227 -0.597146861495744 0.130774426901186 -0.496214015372662 -0.0762339307025227 1 0.819260774789427 0.883799538833409 0.696424070680515 -0.597146861495744 0.819260774789427 1 0.612724385689228 0.769646491020746 0.130774426901186 0.883799538833409 0.612724385689228 1 0.54764645270329 -0.496214015372662 0.696424070680515 0.769646491020746 0.54764645270329 1
"68" 50 1 -0.474508328069764 -0.973381146679695 0.860617069145962 0.204291214354938 -0.474508328069764 1 0.433555762876308 -0.74843343865422 0.648529922721934 -0.973381146679695 0.433555762876308 1 -0.826666094507061 -0.226603928090691 0.860617069145962 -0.74843343865422 -0.826666094507061 1 -0.0929775470205952 0.204291214354938 0.648529922721934 -0.226603928090691 -0.0929775470205952 1
"69" 50 1 0.0740693564993352 0.345710656422612 -0.0622965989119239 -0.121722555771861 0.0740693564993352 1 -0.77960688861436 -0.727961931788507 -0.906903195706506 0.345710656422612 -0.77960688861436 1 0.682778470972717 0.849932304144888 -0.0622965989119239 -0.727961931788507 0.682778470972717 1 0.793938580390797 -0.121722555771861 -0.906903195706506 0.849932304144888 0.793938580390797 1
"70" 50 1 -0.699446418498312 0.547555981432529 0.020972418661354 -0.233209975892846 -0.699446418498312 1 -0.123933446893049 0.136983801980875 0.396005773471585 0.547555981432529 -0.123933446893049 1 0.148153054243117 -0.254043489032098 0.020972418661354 0.136983801980875 0.148153054243117 1 0.207076103036649 -0.233209975892846 0.396005773471585 -0.254043489032098 0.207076103036649 1
"71" 50 1 0.342077421364426 0.96411006745756 -0.124741534846299 -0.223216621145228 0.342077421364426 1 0.385434704201406 0.065570689546486 -0.164506431367114 0.96411006745756 0.385434704201406 1 -0.135392188195211 -0.213574216644126 -0.124741534846299 0.065570689546486 -0.135392188195211 1 0.191390149712211 -0.223216621145228 -0.164506431367114 -0.213574216644126 0.191390149712211 1
"72" 50 1 -0.482050705635617 0.203241379646348 -0.0249471344927953 -0.189883462475775 -0.482050705635617 1 -0.613425865108393 0.332588884719125 0.341945171764635 0.203241379646348 -0.613425865108393 1 -0.944844426498221 0.42931650248388 -0.0249471344927953 0.332588884719125 -0.944844426498221 1 -0.627902271307064 -0.189883462475775 0.341945171764635 0.42931650248388 -0.627902271307064 1
"73" 50 1 0.226915468455999 0.183567821704873 -0.135313902055041 -0.198627575748334 0.226915468455999 1 0.72105619932538 -0.183257708907333 -0.340742131012052 0.183567821704873 0.72105619932538 1 0.0706020047248789 -0.127093808332243 -0.135313902055041 -0.183257708907333 0.0706020047248789 1 0.507337692407087 -0.198627575748334 -0.340742131012052 -0.127093808332243 0.507337692407087 1
